combo,risk,breaker,pstop,smart,trades_per_day,usd_train,cohorts,passed,failed,open,pass_rate,med_days
"{""ASIA"": 0, ""LDN"": 9, ""NY"": null}",500,1000.0,,0.5,0.49,9420,76,1,73,2,0.014,3.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": null}",1000,1500.0,1500.0,0.25,0.5,8115,76,1,72,3,0.014,58.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": null}",750,1500.0,,0.25,0.56,949,76,1,72,3,0.014,122.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": null}",1000,750.0,,0.25,0.37,-11815,76,1,71,4,0.014,147.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": null}",750,1000.0,1500.0,0.25,0.51,8423,76,1,72,3,0.014,122.0
"{""ASIA"": 0, ""LDN"": 10, ""NY"": null}",750,1000.0,1500.0,0.5,0.51,8423,76,1,72,3,0.014,115.0
"{""ASIA"": 0, ""LDN"": 11, ""NY"": null}",1000,500.0,1500.0,,0.3,-3376,76,1,72,3,0.014,119.0
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",1000,500.0,1900.0,,0.23,-10988,76,1,74,1,0.013,42.0
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",750,750.0,,min,0.24,12330,76,0,48,28,0.0,
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",750,500.0,1900.0,min,0.24,12330,76,0,48,28,0.0,
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",500,500.0,1900.0,min,0.24,7827,76,0,41,35,0.0,
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",1000,750.0,1500.0,min,0.24,16364,76,0,52,24,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,750.0,,,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,750.0,,min,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,750.0,,0.25,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,750.0,,0.5,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",500,1000.0,1500.0,min,0.24,5108,76,0,12,64,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",500,1000.0,1500.0,0.25,0.24,5108,76,0,12,64,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1900.0,,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1900.0,min,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1900.0,0.25,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1900.0,0.5,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1000,1500.0,,min,0.22,8056,76,0,50,26,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1900.0,,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1900.0,min,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1900.0,0.25,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1900.0,0.5,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,1000.0,1900.0,,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,1000.0,1900.0,min,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,1000.0,1900.0,0.25,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,1000.0,1900.0,0.5,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1500.0,,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1500.0,min,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1500.0,0.25,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,500.0,1500.0,0.5,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,1500.0,1500.0,,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,1500.0,1500.0,min,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,1500.0,1500.0,0.25,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,1500.0,1500.0,0.5,0.25,2510,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1000,500.0,1900.0,,0.15,-6072,76,0,73,3,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",750,750.0,,,0.15,-4511,76,0,73,3,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",750,750.0,,min,0.15,-4511,76,0,49,27,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",750,750.0,,0.25,0.15,-4511,76,0,49,27,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",750,750.0,,0.5,0.15,-4511,76,0,49,27,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",500,,1900.0,min,0.3,5670,76,0,49,27,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",500,,1900.0,0.25,0.3,5670,76,0,49,27,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",500,750.0,,min,0.24,4216,76,0,43,33,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",500,750.0,,0.25,0.24,4216,76,0,43,33,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1000,500.0,,,0.15,-6072,76,0,73,3,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",500,500.0,1900.0,,0.15,-2950,76,0,73,3,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",500,500.0,1900.0,min,0.15,-2950,76,0,61,15,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",500,500.0,1900.0,0.25,0.15,-2950,76,0,61,15,0.0,
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",500,500.0,1900.0,0.5,0.15,-2950,76,0,61,15,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,750.0,,,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,750.0,,min,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,750.0,,0.25,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,750.0,,0.5,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1900.0,,0.32,4329,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1900.0,min,0.32,4329,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1900.0,0.25,0.32,4329,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1900.0,0.5,0.32,4329,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,1500.0,,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,1500.0,min,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,1500.0,0.25,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,1500.0,0.5,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,1000.0,,,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,1000.0,,min,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,1000.0,,0.25,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,1000.0,,0.5,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,750.0,,,0.26,-390,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,750.0,,min,0.26,-390,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,750.0,,0.25,0.26,-390,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,750.0,,0.5,0.26,-390,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,750.0,1500.0,,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,750.0,1500.0,min,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,750.0,1500.0,0.25,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,750.0,1500.0,0.5,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,,,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,,min,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,,0.25,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,,0.5,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,1900.0,,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,1900.0,min,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,1900.0,0.25,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,1900.0,0.5,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1500.0,,0.32,4329,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1500.0,min,0.32,4329,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1500.0,0.25,0.32,4329,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1500.0,0.5,0.32,4329,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,,,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,,min,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,,0.25,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",500,1500.0,,0.5,0.37,4920,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,,1500.0,,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,,1500.0,min,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,,1500.0,0.25,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",250,,1500.0,0.5,0.37,2272,76,0,28,48,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1900.0,,0.32,4329,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1900.0,min,0.32,4329,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1900.0,0.25,0.32,4329,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 3, ""NY"": null}",750,1000.0,1900.0,0.5,0.32,4329,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,500.0,1500.0,min,0.18,-7594,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,500.0,1500.0,0.25,0.18,-7594,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,500.0,1500.0,0.5,0.18,-7594,76,0,68,8,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,500.0,1500.0,min,0.18,-7594,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,500.0,1500.0,0.25,0.18,-7594,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,500.0,1500.0,0.5,0.18,-7594,76,0,68,8,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,1500.0,1500.0,min,0.25,5463,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,1500.0,1500.0,0.25,0.25,5463,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,1500.0,1500.0,0.5,0.25,5463,76,0,61,15,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,,,min,0.28,17411,76,0,58,18,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,,,0.25,0.28,17411,76,0,58,18,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",500,1000.0,,min,0.26,1852,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",500,1000.0,,0.25,0.26,1852,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",250,,1500.0,,0.28,4002,76,0,48,28,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",250,,1500.0,min,0.28,4002,76,0,48,28,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",250,,1500.0,0.25,0.28,4002,76,0,48,28,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",250,,1500.0,0.5,0.28,4002,76,0,48,28,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,1000.0,,min,0.18,-7594,76,0,60,16,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,1000.0,,0.25,0.18,-7594,76,0,60,16,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",1000,1000.0,,0.5,0.18,-7594,76,0,69,7,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",500,1500.0,1900.0,min,0.28,6521,76,0,55,21,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",500,1500.0,1900.0,0.25,0.28,6521,76,0,55,21,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",500,,1500.0,min,0.28,8484,76,0,55,21,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",500,,1500.0,0.25,0.28,8484,76,0,55,21,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",750,1500.0,1900.0,min,0.26,2730,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 5, ""NY"": null}",750,1500.0,1900.0,0.25,0.26,2730,76,0,56,20,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,1000.0,1500.0,,0.32,192,76,0,75,1,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,1000.0,1500.0,min,0.32,192,76,0,64,12,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,1000.0,1500.0,0.25,0.32,192,76,0,64,12,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",750,750.0,1900.0,,0.21,-17790,76,0,74,2,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",750,750.0,1900.0,min,0.21,-17790,76,0,67,9,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",750,750.0,1900.0,0.25,0.21,-17790,76,0,67,9,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",750,750.0,1900.0,0.5,0.21,-17790,76,0,73,3,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,,1500.0,min,0.44,15518,76,0,64,12,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,,1500.0,0.25,0.44,15518,76,0,64,12,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",1000,1000.0,1500.0,,0.3,6012,76,0,74,2,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",1000,1000.0,1500.0,min,0.3,6012,76,0,54,22,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",1000,1000.0,1500.0,0.25,0.3,6012,76,0,55,21,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",1000,1000.0,1500.0,0.5,0.3,6012,76,0,61,15,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",375,1500.0,1900.0,min,0.41,5772,76,0,68,8,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",375,1500.0,1900.0,0.25,0.41,5772,76,0,68,8,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",375,1500.0,1900.0,0.5,0.41,5772,76,0,68,8,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,1500.0,,min,0.38,-1091,76,0,64,12,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",500,1500.0,,0.25,0.38,-1091,76,0,64,12,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",375,,1500.0,min,0.44,11490,76,0,68,8,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",375,,1500.0,0.25,0.44,11490,76,0,68,8,0.0,
"{""ASIA"": null, ""LDN"": 6, ""NY"": null}",375,,1500.0,0.5,0.44,11490,76,0,68,8,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",750,500.0,1500.0,min,0.23,-8298,76,0,63,13,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",250,,1900.0,min,0.35,4670,76,0,16,60,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",250,,1900.0,0.25,0.35,4670,76,0,16,60,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",250,1500.0,,min,0.35,4670,76,0,16,60,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",250,1500.0,,0.25,0.35,4670,76,0,16,60,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",750,750.0,1500.0,min,0.23,-8298,76,0,59,17,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",500,500.0,1500.0,min,0.23,-5380,76,0,61,15,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",750,,,,0.35,14461,76,0,75,1,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",375,,1500.0,min,0.35,6989,76,0,47,29,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",375,,1500.0,0.25,0.35,6989,76,0,47,29,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",375,,1500.0,0.5,0.35,6989,76,0,47,29,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",250,750.0,1500.0,min,0.35,4940,76,0,16,60,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",250,750.0,1500.0,0.25,0.35,4940,76,0,16,60,0.0,
"{""ASIA"": null, ""LDN"": 7, ""NY"": null}",500,750.0,,min,0.31,2780,76,0,61,15,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",1000,500.0,1900.0,,0.21,1960,76,0,73,3,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",1000,500.0,1900.0,min,0.21,1960,76,0,54,22,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",1000,500.0,1900.0,0.25,0.21,1960,76,0,54,22,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",1000,500.0,1900.0,0.5,0.21,1960,76,0,72,4,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",750,1000.0,,min,0.31,27885,76,0,53,23,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",1000,500.0,,,0.22,-2380,76,0,73,3,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",1000,500.0,,min,0.22,-2380,76,0,54,22,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",1000,500.0,,0.25,0.22,-2380,76,0,54,22,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",1000,500.0,,0.5,0.22,-2380,76,0,72,4,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",250,750.0,1900.0,,0.37,6328,76,0,61,15,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",250,750.0,1900.0,min,0.37,6328,76,0,43,33,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",250,750.0,1900.0,0.25,0.37,6328,76,0,43,33,0.0,
"{""ASIA"": null, ""LDN"": 8, ""NY"": null}",250,750.0,1900.0,0.5,0.37,6328,76,0,43,33,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",1000,750.0,,min,0.23,9852,76,0,21,55,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,,1900.0,,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,,1900.0,min,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,,1900.0,0.25,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,,1900.0,0.5,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",1000,1000.0,1900.0,min,0.21,13125,76,0,20,56,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",375,1000.0,1900.0,,0.3,2041,76,0,58,18,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",375,1000.0,1900.0,min,0.3,2041,76,0,58,18,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",375,1000.0,1900.0,0.25,0.3,2041,76,0,58,18,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",375,1000.0,1900.0,0.5,0.3,2041,76,0,58,18,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,750.0,,,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,750.0,,min,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,750.0,,0.25,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,750.0,,0.5,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,,,,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,,,min,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,,,0.25,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 9, ""NY"": null}",250,,,0.5,0.31,1500,76,0,0,76,0.0,
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",250,750.0,1900.0,,0.41,2952,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",250,750.0,1900.0,min,0.41,2952,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",250,750.0,1900.0,0.25,0.41,2952,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",250,750.0,1900.0,0.5,0.41,2952,76,0,57,19,0.0,
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",1000,,1500.0,min,0.39,14630,76,0,64,12,0.0,
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",1000,,,min,0.41,12915,76,0,64,12,0.0,
"{""ASIA"": null, ""LDN"": 10, ""NY"": null}",1000,1500.0,,min,0.38,7665,76,0,64,12,0.0,
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",750,500.0,1500.0,min,0.22,13128,76,0,47,29,0.0,
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",1000,500.0,1900.0,min,0.21,11508,76,0,47,29,0.0,
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",375,1000.0,,min,0.38,4154,76,0,51,25,0.0,
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",500,,,min,0.47,13610,76,0,54,22,0.0,
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",500,,,min,0.47,13610,76,0,54,22,0.0,
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",375,500.0,1500.0,min,0.32,1362,76,0,47,29,0.0,
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",750,1500.0,1500.0,min,0.33,6,76,0,51,25,0.0,
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",1000,1500.0,,min,0.32,5020,76,0,52,24,0.0,
"{""ASIA"": null, ""LDN"": 11, ""NY"": null}",750,750.0,1500.0,min,0.22,13128,76,0,47,29,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,,1900.0,min,0.29,14870,76,0,56,20,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,500.0,1500.0,min,0.14,2427,76,0,58,18,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,500.0,1500.0,0.25,0.14,2427,76,0,58,18,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,500.0,1500.0,0.5,0.14,2427,76,0,73,3,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",750,1000.0,1900.0,min,0.2,12700,76,0,58,18,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",750,1000.0,1900.0,0.25,0.2,12700,76,0,62,14,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",750,1000.0,1900.0,0.5,0.2,12700,76,0,73,3,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,500.0,1900.0,min,0.14,2427,76,0,58,18,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,500.0,1900.0,0.25,0.14,2427,76,0,58,18,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",500,500.0,1900.0,0.5,0.14,2427,76,0,73,3,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",250,500.0,1500.0,,0.2,5412,76,0,69,7,0.0,
"{""ASIA"": 0, ""LDN"": null, ""NY"": null}",250,500.0,1500.0,min,0.2,5412,76,0,69,7,0.0,
