track,inst,tag,sel_folds,robust_max,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,long_train0_days,long_train0_n,long_train0_Rday,long_train0_t,long_train0_maxDD,long_held0_days,long_held0_n,long_held0_Rday,long_held0_t,long_held0_maxDD,long_train1_days,long_train1_n,long_train1_Rday,long_train1_t,long_train1_maxDD,long_held1_days,long_held1_n,long_held1_Rday,long_held1_t,long_held1_maxDD,long_train2_days,long_train2_n,long_train2_Rday,long_train2_t,long_train2_maxDD,long_held2_days,long_held2_n,long_held2_Rday,long_held2_t,long_held2_maxDD,long_train3_days,long_train3_n,long_train3_Rday,long_train3_t,long_train3_maxDD,long_held3_days,long_held3_n,long_held3_Rday,long_held3_t,long_held3_maxDD,long_win_days,long_win_n,long_win_Rday,long_win_t,long_win_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026,long_held0_pre_Rday,long_held0_post_Rday,long_held1_pre_Rday,long_held1_post_Rday,long_held2_pre_Rday,long_held2_post_Rday,long_held3_pre_Rday,long_held3_post_Rday,A0,A1,A2,A3,A_held,A_4folds,B_stress,C_final,ALL,AC
long,SPX500,L20,1,0.407,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 1.0, ""trail"": 2.0}",352,129,0.0359,0.924,-7.32,91,36,-0.0055,-0.076,-5.6,443,165,0.0274,0.798,-9.35,26,10,-0.1065,-0.964,-3.19,1364,414,0.0094,0.611,-20.42,1567,513,0.0196,1.236,-21.41,416,144,0.0072,0.238,-10.39,1561,524,0.0214,1.34,-13.56,422,133,0.0008,0.026,-11.13,1557,520,0.0243,1.54,-18.02,426,137,-0.0097,-0.313,-14.58,1540,505,0.0001,0.004,-18.35,443,152,0.0761,2.465,-7.95,1983,657,0.017,1.209,-20.42,0.0094,0.0339,0.6,-5.7,4.4,4.5,5.8,-4.7,1.6,7.1,9.6,11.9,-3.3,0.0297,-0.0439,-0.019,0.0446,0.0002,-0.031,0.032,0.1705,False,False,False,True,False,1,True,False,False,False
long,SPX500,L21,1,0.397,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 120, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 100, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 2.0}",352,129,-0.003,-0.062,-16.63,91,36,-0.0148,-0.166,-6.78,443,165,-0.0054,-0.127,-22.27,26,10,-0.19,-1.424,-4.94,1364,414,0.0049,0.258,-14.97,1567,513,0.0138,0.687,-23.63,416,144,0.0048,0.127,-14.71,1561,524,0.0177,0.879,-21.13,422,133,-0.0095,-0.25,-13.65,1557,520,0.0146,0.729,-18.25,426,137,0.0024,0.061,-13.24,1540,505,0.001,0.051,-19.43,443,152,0.05,1.269,-8.94,1983,657,0.0119,0.671,-22.27,0.0059,0.0274,1.0,-5.9,2.6,4.7,1.4,-1.6,-1.1,7.3,18.5,9.1,-15.6,0.0218,-0.0337,-0.0232,0.0212,0.0096,-0.0131,0.0144,0.1262,False,False,False,True,False,1,True,False,False,False
long,SPX500,L22,1,0.493,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""against"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 1.5}",352,102,0.0428,1.102,-8.08,91,29,-0.0033,-0.045,-6.28,443,131,0.0334,0.97,-9.01,26,8,-0.0146,-0.132,-2.41,1364,394,0.0145,0.89,-15.52,1567,458,0.0285,1.765,-14.78,416,134,-0.0029,-0.087,-11.38,1561,480,0.0243,1.444,-13.11,422,112,0.0132,0.456,-10.64,1557,460,0.0276,1.696,-15.25,426,132,0.0012,0.037,-10.61,1540,459,0.0105,0.633,-17.07,443,133,0.0618,1.988,-11.52,1983,592,0.0219,1.502,-15.52,0.012,0.0383,-3.0,-7.4,7.3,12.6,3.5,-2.1,2.2,4.0,15.2,12.6,-4.4,0.0156,-0.0451,-0.0035,0.0503,0.0005,0.0028,0.0114,0.1698,False,False,False,True,False,1,True,False,False,False
long,SPX500,L23,"1,3",0.419,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 999, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 100, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5}",352,147,0.099,1.882,-8.62,91,33,-0.094,-1.178,-14.02,443,180,0.0593,1.317,-13.18,26,15,0.1357,0.388,-7.47,1364,516,0.0252,0.925,-18.4,1567,600,0.0438,1.774,-17.6,416,170,0.0129,0.237,-14.02,1561,616,0.0318,1.258,-17.07,422,154,0.0579,1.144,-13.11,1557,610,0.0408,1.599,-20.22,426,160,0.0246,0.505,-12.49,1540,601,0.0342,1.303,-16.93,443,169,0.0483,1.101,-11.82,1983,770,0.0373,1.651,-18.4,0.0185,0.064,-1.3,-2.9,-4.9,21.4,-7.0,17.8,-2.1,5.6,20.2,13.4,9.5,0.0347,-0.0367,0.0139,0.1556,0.0134,0.0487,-0.0043,0.1611,False,True,True,False,False,2,True,True,False,False
long,SPX500,L24,1,0.423,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 0, ""trail"": 0}",352,198,0.1505,2.233,-10.56,91,46,-0.0237,-0.193,-11.7,443,244,0.1147,1.935,-15.88,26,17,-0.0225,-0.093,-9.64,1364,696,0.0164,0.567,-33.69,1567,813,0.0528,1.812,-34.94,416,228,-0.0117,-0.211,-25.62,1561,825,0.0348,1.19,-25.15,422,216,0.0558,1.015,-23.23,1557,815,0.0413,1.462,-21.13,426,226,0.0319,0.517,-24.89,1540,819,0.0305,1.027,-32.7,443,222,0.0698,1.343,-13.91,1983,1041,0.0393,1.521,-33.69,0.0157,0.0896,7.4,-3.6,4.3,23.7,-21.3,11.6,1.2,-0.7,25.0,19.6,10.3,0.0284,-0.103,-0.0116,0.2056,-0.0298,0.1648,0.0492,0.1138,False,False,False,True,False,1,True,False,False,False
long,SPX500,L25,"1,2",0.889,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 0, ""trail"": 3.0}",352,80,0.0522,1.45,-7.11,91,20,-0.0068,-0.099,-5.32,443,100,0.0401,1.253,-8.94,26,7,-0.1209,-0.98,-4.32,1364,346,0.0318,2.051,-12.67,1567,393,0.041,2.665,-10.62,416,111,-0.0078,-0.256,-9.72,1561,402,0.0307,1.963,-15.1,422,102,0.0311,1.079,-8.11,1557,392,0.0434,2.813,-8.33,426,112,-0.0156,-0.522,-18.04,1540,388,0.016,1.031,-12.42,443,116,0.0821,2.781,-12.09,1983,504,0.0307,2.238,-12.67,0.0271,0.0284,-2.3,-8.3,5.7,13.6,18.4,-1.7,2.2,11.5,7.9,12.2,-5.6,-0.0065,-0.0107,0.0278,0.0384,0.0045,-0.059,0.0638,0.1214,False,True,False,True,False,2,True,False,False,False
long,SPX500,L26,"2,3",1.152,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 90, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""mid"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 60, ""std_sl"": 25, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 100, ""be_at"": 0, ""partial"": 2.0, ""trail"": 1.5}",352,125,0.0465,0.907,-8.69,91,26,-0.0152,-0.188,-7.09,443,151,0.0339,0.769,-10.23,26,11,-0.2632,-2.136,-7.64,1364,365,0.0175,1.033,-18.49,1567,448,0.0261,1.42,-15.6,416,134,0.0094,0.258,-8.74,1561,469,0.0013,0.069,-18.84,422,113,0.1017,2.712,-3.38,1557,464,0.0418,2.193,-13.84,426,118,-0.0475,-1.519,-20.64,1540,448,0.0294,1.546,-11.17,443,134,-0.0008,-0.024,-10.39,1983,582,0.0226,1.377,-18.49,0.0148,0.034,-5.2,-10.2,5.3,18.7,-4.9,9.9,-2.0,9.7,11.1,14.0,-10.9,-0.0012,0.0335,0.0674,0.178,-0.0201,-0.1067,-0.0148,0.0292,False,True,False,False,False,1,True,False,False,False
long,SPX500,L27,2,1.022,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 999, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 100, ""std_sl"": 30, ""std_tp"": 42, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 0.5, ""partial"": 0, ""trail"": 0}",352,129,0.063,1.56,-6.58,91,26,-0.0675,-1.31,-6.24,443,155,0.0362,1.069,-6.48,26,15,-0.2188,-1.589,-4.63,1364,420,0.0169,1.097,-17.04,1567,506,0.0247,1.581,-15.21,416,143,0.0056,0.181,-11.42,1561,522,0.014,0.89,-15.63,422,127,0.0456,1.511,-6.95,1557,507,0.0374,2.369,-8.66,426,142,-0.0401,-1.349,-21.66,1540,506,0.0145,0.908,-17.96,443,143,0.0422,1.491,-7.29,1983,649,0.0207,1.485,-17.04,0.0157,0.0291,-3.2,3.9,5.8,11.0,3.8,-1.0,-1.1,3.5,2.4,8.9,1.1,0.012,-0.009,0.0025,0.1413,-0.0349,-0.0513,0.0275,0.0737,False,True,False,True,False,2,True,False,False,False
long,SPX500,L28,2,0.926,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 130, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 0, ""trail"": 3.0}",352,215,0.1297,1.934,-11.48,91,52,-0.0294,-0.24,-9.34,443,267,0.097,1.643,-15.74,26,20,-0.1872,-0.763,-13.95,1364,781,0.0364,1.369,-26.83,1567,924,0.0575,2.066,-26.19,416,252,-0.0083,-0.162,-18.03,1561,930,0.0358,1.299,-27.61,422,246,0.0729,1.367,-14.53,1557,924,0.0539,1.943,-21.4,426,252,0.0065,0.125,-23.55,1540,915,0.023,0.851,-25.92,443,261,0.1156,2.057,-11.64,1983,1176,0.0437,1.784,-26.83,0.0363,0.0598,2.4,-21.7,11.9,30.2,-2.0,24.0,2.5,5.0,15.0,17.2,-0.1,0.0274,-0.0895,-0.012,0.2616,0.0304,-0.045,0.0683,0.2169,False,False,False,True,False,1,True,False,False,False
long,SPX500,L29,2,0.903,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 50, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 1.0, ""partial"": 3.0, ""trail"": 1.5}",352,149,0.0821,1.638,-9.86,91,35,-0.1154,-1.56,-12.5,443,184,0.0415,0.97,-9.79,26,16,-0.1806,-0.908,-7.2,1364,541,0.0071,0.337,-19.94,1567,639,0.0237,1.125,-22.93,416,179,-0.0008,-0.019,-13.64,1561,652,0.0069,0.331,-27.18,422,166,0.0617,1.463,-9.85,1557,641,0.0337,1.612,-14.3,426,177,-0.0366,-0.879,-22.15,1540,637,0.0132,0.616,-16.16,443,181,0.0372,0.976,-12.09,1983,818,0.0186,0.993,-19.94,0.008,0.0439,-0.2,-9.3,4.4,25.8,-10.6,12.1,-1.1,-9.6,20.0,2.8,-0.4,0.0193,-0.0465,0.0033,0.1915,-0.0599,0.0136,0.0054,0.1053,False,True,False,True,False,2,True,False,False,False
long,SPX500,L30,2,0.873,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 240, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 30, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 0, ""trail"": 1.5}",352,181,0.0564,1.149,-9.86,91,35,-0.1114,-1.491,-11.56,443,216,0.0219,0.521,-12.59,26,18,0.0074,0.035,-6.63,1364,604,0.0297,1.492,-25.08,1567,724,0.0385,1.906,-17.81,416,195,-0.027,-0.696,-20.17,1561,735,0.0112,0.559,-23.27,422,184,0.0747,1.906,-7.39,1557,717,0.0459,2.268,-20.79,426,202,-0.0524,-1.366,-33.65,1540,717,0.0057,0.28,-20.44,443,202,0.0909,2.43,-10.17,1983,919,0.0247,1.381,-25.08,0.0277,0.0138,-5.2,-9.3,11.0,24.3,-6.5,16.9,2.2,6.5,5.7,9.4,-6.4,-0.0054,-0.0761,0.0347,0.1636,-0.0174,-0.1278,0.0583,0.1608,False,True,False,True,False,2,True,True,False,False
long,SPX500,L31,2,0.865,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 120, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 25, ""big_tp"": 80, ""std_sl"": 35, ""std_tp"": 50, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5}",352,183,0.0804,1.321,-16.4,91,35,-0.078,-0.921,-6.98,443,218,0.0478,0.93,-20.31,26,18,-0.2384,-1.113,-8.26,1364,607,0.0141,0.71,-22.02,1567,728,0.0281,1.283,-24.23,416,197,-0.021,-0.508,-18.44,1561,740,0.0097,0.453,-26.61,422,185,0.0479,1.061,-9.4,1557,722,0.0408,1.827,-17.38,426,203,-0.0663,-1.753,-31.25,1540,721,0.0043,0.195,-21.64,443,204,0.0647,1.621,-10.38,1983,925,0.0178,0.92,-25.23,0.0151,0.0261,2.8,-10.4,8.0,20.4,-8.5,6.1,-1.1,4.4,9.1,24.9,-24.1,0.0102,-0.092,0.0075,0.1375,-0.0372,-0.129,0.015,0.171,False,True,False,True,False,2,True,False,False,False
long,SPX500,L32,2,0.787,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 999, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 80, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 2.0, ""trail"": 1.5}",352,201,0.0905,1.656,-10.75,91,50,0.0351,0.336,-6.66,443,251,0.0791,1.633,-14.77,26,20,-0.0989,-0.507,-5.1,1364,736,0.016,0.655,-20.2,1567,872,0.0306,1.29,-28.02,416,235,-0.0132,-0.285,-19.74,1561,884,0.0101,0.428,-34.27,422,223,0.0632,1.337,-14.59,1557,866,0.0363,1.515,-23.08,426,241,-0.0332,-0.748,-19.27,1540,858,0.011,0.458,-36.26,443,249,0.0575,1.3,-9.91,1983,1107,0.0214,1.014,-32.09,0.0155,0.0333,2.2,-8.8,12.5,16.2,-11.6,17.4,-1.1,-4.5,-3.5,31.6,-10.1,-0.0045,-0.033,0.035,0.126,-0.0322,-0.0352,0.026,0.1251,False,True,False,True,False,2,True,False,False,False
long,SPX500,L33,3,0.74,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 240, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.7, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 100, ""be_at"": 1.0, ""partial"": 2.0, ""trail"": 2.0}",352,115,0.0887,2.089,-9.5,91,19,-0.0371,-0.595,-7.57,443,134,0.0629,1.738,-9.56,26,5,-0.0314,-0.268,-2.19,1364,356,0.0105,0.633,-17.77,1567,431,0.0159,0.966,-17.05,416,104,0.0285,0.893,-9.89,1561,426,0.0167,1.012,-13.95,422,109,0.0253,0.804,-8.21,1557,411,0.0128,0.779,-18.25,426,124,0.0397,1.227,-7.29,1540,414,0.0258,1.555,-14.95,443,121,-0.0067,-0.217,-14.92,1983,535,0.0186,1.268,-17.77,0.0084,0.0363,-4.5,-8.0,7.2,1.2,-8.0,14.6,2.4,7.0,5.6,16.4,-0.4,0.0536,-0.0286,0.0226,0.0311,0.0146,0.0937,-0.0272,0.0371,False,True,True,False,False,2,True,False,False,False
long,SPX500,L34,3,0.43,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 30, ""big_tp"": 200, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 100, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5}",352,125,0.1108,1.687,-8.0,91,27,-0.0195,-0.212,-8.95,443,152,0.0841,1.512,-9.41,26,11,0.0177,0.079,-4.83,1364,415,0.0161,0.702,-29.03,1567,489,0.0275,1.202,-24.3,416,140,0.0581,1.052,-8.95,1561,499,0.0291,1.179,-22.05,422,130,0.0517,1.207,-9.24,1557,503,0.042,1.694,-17.4,426,126,0.0044,0.104,-11.92,1540,500,0.0455,1.778,-24.57,443,129,-0.0063,-0.174,-19.29,1983,629,0.0339,1.579,-29.03,0.011,0.0732,-5.0,3.1,10.8,16.0,-24.5,16.9,-1.9,0.4,13.3,29.7,2.8,0.0712,0.0285,0.0015,0.1632,0.0184,-0.0259,-0.0582,0.1048,True,True,False,False,False,2,True,True,False,False
long,SPX500,L35,3,0.511,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 80, ""std_sl"": 25, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 0, ""partial"": 0, ""trail"": 1.5}",352,178,0.1185,1.993,-9.71,91,42,0.0041,0.039,-7.53,443,220,0.095,1.826,-12.03,26,16,-0.1698,-0.912,-6.44,1364,667,0.0269,0.971,-24.06,1567,769,0.038,1.486,-27.71,416,211,0.0416,0.751,-13.85,1561,782,0.0218,0.845,-29.16,422,198,0.1013,1.895,-9.27,1557,765,0.0551,2.083,-26.31,426,215,-0.021,-0.428,-16.26,1540,765,0.0465,1.708,-21.59,443,215,0.0118,0.268,-20.59,1983,980,0.0387,1.662,-24.96,0.0278,0.0648,3.6,3.4,15.8,22.1,-15.1,22.2,-2.0,-9.9,11.4,33.9,-9.5,0.0477,0.0279,0.0578,0.1978,-0.02,-0.0233,-0.0315,0.1044,True,True,False,False,False,2,True,False,False,False
long,SPX500,L36,3,0.348,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 90, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.7, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 100, ""std_sl"": 15, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 1.5}",352,115,0.0644,1.577,-10.08,91,19,-0.0559,-1.126,-7.44,443,134,0.0397,1.164,-10.35,26,5,-0.0414,-0.433,-1.98,1364,356,0.0054,0.302,-24.91,1567,431,0.0087,0.505,-26.35,416,104,0.0043,0.146,-9.78,1561,426,-0.0023,-0.138,-20.45,422,109,0.0452,1.345,-6.92,1557,411,0.0096,0.576,-20.14,426,124,0.0013,0.039,-14.2,1540,414,0.0155,0.903,-16.99,443,121,-0.0188,-0.605,-18.26,1983,535,0.0078,0.52,-24.91,0.0028,0.0131,-5.6,-4.2,-3.4,23.8,-20.5,3.8,1.9,8.2,-2.4,14.1,-4.7,0.0238,-0.0398,0.0508,0.0328,-0.0244,0.0569,-0.0199,-0.0165,False,True,False,False,False,1,True,False,False,False
long,SPX500,L37,3,0.314,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 25, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 3.0}",352,138,0.0421,0.716,-10.6,91,29,0.001,0.009,-8.85,443,167,0.0336,0.645,-12.79,26,12,-0.1763,-0.939,-7.11,1364,473,-0.0147,-0.469,-38.43,1567,544,0.0044,0.159,-30.12,416,164,-0.0158,-0.244,-22.33,1561,562,-0.0098,-0.328,-47.35,422,146,0.0373,0.749,-17.8,1557,567,0.0049,0.164,-45.21,426,141,-0.017,-0.334,-30.51,1540,565,0.0238,0.768,-35.62,443,143,-0.0819,-1.932,-41.95,1983,708,0.0002,0.007,-38.49,-0.0164,0.0331,3.0,-4.2,-17.9,11.4,-22.5,7.7,-2.4,1.3,1.0,14.7,0.2,-0.047,0.0552,-0.0085,0.139,0.0068,-0.0683,-0.1266,0.014,False,False,False,False,False,0,True,False,False,False
