track,inst,tag,sel_folds,robust_max,params,short_train0_days,short_train0_n,short_train0_Rday,short_train0_t,short_train0_maxDD,short_held0_days,short_held0_n,short_held0_Rday,short_held0_t,short_held0_maxDD,short_win_days,short_win_n,short_win_Rday,short_win_t,short_win_maxDD,final_days,final_n,final_Rday,final_t,final_maxDD,stress_days,stress_n,stress_Rday,stress_t,stress_maxDD,short_train1_days,short_train1_n,short_train1_Rday,short_train1_t,short_train1_maxDD,short_held1_days,short_held1_n,short_held1_Rday,short_held1_t,short_held1_maxDD,short_train2_days,short_train2_n,short_train2_Rday,short_train2_t,short_train2_maxDD,short_held2_days,short_held2_n,short_held2_Rday,short_held2_t,short_held2_maxDD,short_train3_days,short_train3_n,short_train3_Rday,short_train3_t,short_train3_maxDD,short_held3_days,short_held3_n,short_held3_Rday,short_held3_t,short_held3_maxDD,pre2024_Rday,since2024_Rday,R_2016,R_2017,R_2018,R_2019,R_2020,R_2021,R_2022,R_2023,R_2024,R_2025,R_2026,short_held0_pre_Rday,short_held0_post_Rday,short_held1_pre_Rday,short_held1_post_Rday,short_held2_pre_Rday,short_held2_post_Rday,short_held3_pre_Rday,short_held3_post_Rday,A0,A1,A2,A3,A_held,A_4folds,B_stress,C_final,ALL,AC
short,NQ,S24,1,2.622,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 120, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""against"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 20, ""std_tp"": 30, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 0, ""partial"": 2.0, ""trail"": 2.0}",352,107,0.1434,2.822,-11.33,91,29,0.0698,0.802,-5.55,443,136,0.1282,2.904,-9.17,53,24,0.0256,0.21,-3.87,1820,347,0.0266,2.068,-16.67,348,114,0.1333,2.554,-10.36,95,22,0.1096,1.434,-2.8,344,103,0.1663,3.289,-5.94,99,33,-0.004,-0.045,-10.4,343,105,0.0699,1.487,-7.97,100,31,0.3283,3.029,-4.12,0.0266,0.0941,1.6,4.9,7.2,6.1,21.8,-2.6,1.6,8.0,4.3,38.4,16.9,,0.0698,,0.1096,,-0.004,,0.3283,True,True,False,True,True,3,True,True,True,True
short,NQ,S25,1,2.988,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 30, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 0.5, ""partial"": 0, ""trail"": 1.5}",352,172,0.1743,3.091,-6.35,91,37,-0.0674,-0.948,-6.44,443,209,0.1247,2.633,-8.46,53,30,-0.1517,-1.946,-8.01,1820,805,0.0098,0.658,-33.45,348,172,0.1286,2.345,-9.12,95,37,0.1103,1.203,-3.22,344,163,0.1305,2.468,-6.39,99,46,0.1043,0.989,-5.04,343,155,0.0872,1.716,-7.32,100,54,0.253,2.188,-3.26,0.0098,0.0802,0.8,8.7,5.0,4.9,3.8,14.7,-9.5,-10.6,12.5,26.3,2.7,,-0.0674,,0.1103,,0.1043,,0.253,False,True,True,True,True,3,False,False,False,False
short,NQ,S26,1,3.284,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 60, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 15, ""std_tp"": 50, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 3.0, ""trail"": 1.5}",352,179,0.1922,3.384,-9.63,91,39,-0.0673,-0.728,-6.83,443,218,0.1389,2.822,-10.65,53,31,0.021,0.088,-7.19,1820,783,0.021,1.153,-27.34,348,174,0.1306,2.321,-9.95,95,44,0.1691,1.679,-3.16,344,176,0.1756,3.05,-9.62,99,42,0.0112,0.124,-7.07,343,161,0.0617,1.181,-7.95,100,57,0.4037,3.346,-4.42,0.021,0.0856,2.3,9.7,12.9,22.9,-8.4,20.2,-3.0,-18.4,12.7,34.4,7.1,,-0.0673,,0.1691,,0.0112,,0.4037,False,True,False,True,True,2,True,True,True,True
short,NQ,S27,1,2.457,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 240, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 25, ""big_tp"": 200, ""std_sl"": 25, ""std_tp"": 60, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 100, ""be_at"": 0, ""partial"": 0, ""trail"": 3.0}",352,248,0.3425,2.941,-16.24,91,62,0.0146,0.069,-15.01,443,310,0.2752,2.691,-17.43,53,37,-0.0697,-0.278,-12.15,1820,1277,0.0427,1.255,-43.12,348,246,0.3248,2.684,-19.43,95,64,0.0932,0.535,-15.77,344,243,0.2667,2.326,-13.84,99,67,0.3046,1.353,-6.97,343,238,0.1731,1.562,-15.95,100,72,0.6251,2.57,-6.3,0.0427,0.1629,18.6,3.4,12.5,-0.4,-16.5,38.0,53.6,-31.3,8.9,65.2,23.0,,0.0146,,0.0932,,0.3046,,0.6251,False,False,True,True,False,2,True,False,False,False
short,NQ,S28,2,3.362,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 90, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 130, ""std_sl"": 20, ""std_tp"": 50, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 100, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 0}",352,152,0.1926,3.401,-6.48,91,30,-0.0048,-0.056,-7.28,443,182,0.1521,3.141,-8.54,53,23,0.0573,0.402,-7.22,1820,632,0.0223,1.3,-16.55,348,145,0.1194,2.25,-9.01,95,37,0.2717,2.384,-4.62,344,139,0.1953,3.466,-7.22,99,43,0.0018,0.02,-6.31,343,140,0.1183,2.189,-12.52,100,42,0.2679,2.501,-5.25,0.0223,0.1006,4.1,1.1,2.4,4.8,4.9,1.8,4.2,17.5,7.5,42.6,15.1,,-0.0048,,0.2717,,0.0018,,0.2679,False,True,False,True,False,2,True,True,False,False
short,NQ,S29,2,3.326,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 100, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 0, ""partial"": 2.0, ""trail"": 2.0}",352,137,0.1768,3.14,-10.21,91,31,-0.0427,-0.492,-8.91,443,168,0.1317,2.725,-11.35,53,23,-0.1795,-1.574,-9.15,1820,554,0.0419,2.354,-23.29,348,131,0.0745,1.445,-14.32,95,37,0.3412,2.83,-2.19,344,144,0.2043,3.427,-9.27,99,24,-0.1204,-2.177,-15.27,343,121,0.0739,1.443,-9.72,100,47,0.33,2.742,-3.25,0.0419,0.1023,16.4,-2.4,27.3,22.0,19.8,5.8,-9.0,-3.9,31.8,18.7,3.3,,-0.0427,,0.3412,,-0.1204,,0.33,False,True,False,True,False,2,True,False,False,False
short,NQ,S30,2,3.337,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 90, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 80, ""std_sl"": 35, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 3.0}",352,132,0.1844,3.705,-6.32,91,30,-0.06,-0.78,-7.25,443,162,0.1342,3.133,-8.32,53,18,-0.1118,-1.145,-5.07,1820,545,0.0309,2.198,-19.85,348,129,0.1068,2.209,-7.25,95,33,0.2344,2.559,-3.14,344,135,0.1854,3.639,-6.39,99,27,-0.0438,-0.62,-9.48,343,119,0.0653,1.445,-8.17,100,43,0.3705,3.487,-3.14,0.0309,0.109,9.2,3.4,16.6,19.5,14.0,6.2,-4.9,-7.8,21.2,29.9,10.4,,-0.06,,0.2344,,-0.0438,,0.3705,False,True,False,True,False,2,True,False,False,False
short,NQ,S31,2,3.237,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 60, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 100, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 0}",352,163,0.2399,3.545,-7.41,91,36,-0.0158,-0.148,-6.61,443,199,0.1874,3.214,-9.06,53,25,-0.2113,-1.572,-10.16,1820,667,0.0301,1.853,-26.24,348,154,0.1333,2.125,-8.45,95,45,0.3856,2.686,-4.18,344,165,0.2388,3.427,-6.98,99,34,0.0088,0.093,-7.9,343,148,0.1341,2.112,-7.94,100,51,0.3702,2.697,-4.17,0.0301,0.1235,7.0,5.7,19.4,21.4,7.5,5.2,-10.5,-0.8,20.4,41.6,3.3,,-0.0158,,0.3856,,0.0088,,0.3702,False,True,False,True,False,2,True,False,False,False
short,NQ,S32,2,3.188,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 240, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""mid"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 80, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 0, ""trail"": 0}",352,144,0.1381,2.752,-6.15,91,31,0.0332,0.363,-5.81,443,175,0.1166,2.64,-7.65,53,24,0.0132,0.088,-6.15,1820,564,0.012,0.809,-18.14,348,143,0.0744,1.49,-9.7,95,32,0.2709,2.926,-3.55,344,133,0.1742,3.404,-6.15,99,42,-0.0838,-1.01,-11.37,343,133,0.1141,2.239,-8.67,100,42,0.125,1.426,-9.7,0.012,0.0932,2.7,-8.5,6.8,8.8,17.1,-10.9,4.3,1.4,15.1,38.1,5.3,,0.0332,,0.2709,,-0.0838,,0.125,False,True,False,True,False,2,False,True,False,False
short,NQ,S33,2,3.162,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 90, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 3.0}",352,208,0.2514,3.177,-10.55,91,50,-0.0101,-0.08,-7.3,443,258,0.1976,2.896,-12.42,53,34,-0.1196,-0.762,-10.22,1820,937,0.0067,0.231,-56.93,348,206,0.164,2.168,-12.57,95,52,0.3208,2.06,-5.93,344,199,0.2559,3.227,-10.37,99,59,-0.0048,-0.037,-11.58,343,198,0.1591,2.089,-17.12,100,60,0.3297,2.179,-7.75,0.0067,0.1222,-6.5,-24.0,-10.0,40.9,7.6,-14.3,9.4,9.2,14.3,57.3,-2.3,,-0.0101,,0.3208,,-0.0048,,0.3297,False,True,False,True,False,2,False,False,False,False
short,NQ,S34,2,3.152,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 15, ""std_tp"": 0, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 1.0, ""partial"": 1.0, ""trail"": 1.5}",352,124,0.1202,3.13,-5.57,91,29,0.0246,0.377,-3.11,443,153,0.1006,3.013,-5.68,53,20,-0.1902,-2.496,-9.39,1820,526,0.0133,0.969,-31.7,348,123,0.0832,2.204,-5.16,95,30,0.164,2.315,-2.03,344,126,0.1281,3.29,-5.64,99,27,0.0049,0.079,-8.5,343,112,0.0781,2.139,-5.68,100,41,0.1774,2.277,-4.01,0.0133,0.057,2.0,-3.9,18.3,25.8,1.8,-7.2,-10.4,-2.1,7.8,19.5,-2.2,,0.0246,,0.164,,0.0049,,0.1774,False,True,False,True,False,2,False,False,False,False
short,NQ,S35,2,3.149,"{""entry_tf"": 1, ""vwap"": true, ""time_stop"": 60, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 100, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 50, ""be_at"": 0, ""partial"": 0, ""trail"": 3.0}",352,167,0.2188,2.944,-9.39,91,37,-0.0734,-0.65,-9.38,443,204,0.1588,2.493,-10.17,53,28,-0.044,-0.268,-9.11,1820,726,0.0119,0.453,-40.72,348,162,0.0987,1.418,-11.39,95,42,0.379,2.524,-5.23,344,157,0.2619,3.453,-7.49,99,47,-0.1997,-1.991,-22.22,343,157,0.0925,1.328,-17.05,100,47,0.386,2.611,-4.16,0.0119,0.0988,-0.7,-16.6,-11.3,47.9,-4.4,-1.6,4.4,4.0,8.7,43.4,6.8,,-0.0734,,0.379,,-0.1997,,0.386,False,True,False,True,False,2,False,False,False,False
short,NQ,S36,2,3.147,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 100, ""std_sl"": 20, ""std_tp"": 30, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 0, ""partial"": 3.0, ""trail"": 0}",352,130,0.1889,3.32,-7.29,91,31,0.0319,0.319,-6.85,443,161,0.1567,3.148,-9.88,53,22,-0.1815,-1.579,-9.03,1820,546,0.0502,2.403,-24.17,348,130,0.1035,1.876,-11.47,95,31,0.3513,3.148,-2.08,344,137,0.2104,3.503,-7.82,99,24,-0.03,-0.402,-11.81,343,115,0.1266,2.366,-7.92,100,46,0.2597,2.138,-5.14,0.0502,0.1149,9.1,-13.6,15.3,52.4,23.2,1.5,-4.3,7.8,31.7,24.9,4.9,,0.0319,,0.3513,,-0.03,,0.2597,False,True,False,True,False,2,True,False,False,False
short,NQ,S37,3,2.533,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 60, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 150, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 0, ""partial"": 2.0, ""trail"": 3.0}",352,105,0.1588,2.952,-7.66,91,14,0.1173,1.434,-2.09,443,119,0.1503,3.272,-8.24,53,22,0.1606,0.723,-4.12,1820,539,0.0275,1.26,-45.52,348,97,0.1034,2.046,-7.43,95,22,0.3221,3.041,-3.14,344,86,0.1661,3.219,-6.18,99,33,0.0954,0.951,-4.15,343,91,0.1685,3.189,-5.74,100,28,0.0879,0.952,-4.97,0.0275,0.0791,-2.6,-21.5,-4.9,44.2,17.6,14.1,-4.4,7.5,12.3,27.5,17.7,,0.1173,,0.3221,,0.0954,,0.0879,True,True,True,True,True,4,True,True,True,True
short,NQ,S38,3,2.543,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 90, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 50, ""leg_gap"": 20, ""leg_sl"": 35, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 0}",352,115,0.1263,2.706,-7.12,91,20,0.0743,0.969,-2.07,443,135,0.1157,2.868,-6.16,53,22,0.0197,0.166,-3.18,1820,595,-0.0093,-0.507,-49.4,348,108,0.0838,1.854,-8.85,95,27,0.2325,2.636,-3.09,344,98,0.1253,2.803,-4.13,99,37,0.082,0.895,-5.15,343,106,0.1343,2.884,-7.18,100,29,0.0518,0.649,-5.14,-0.0093,0.0548,-4.7,-23.8,-7.1,22.7,3.3,-0.1,0.8,-8.0,5.9,15.0,14.1,,0.0743,,0.2325,,0.082,,0.0518,True,True,True,False,False,3,False,True,False,False
short,NQ,S39,3,2.389,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 180, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 15, ""std_tp"": 60, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 1.0, ""trail"": 0}",352,133,0.1089,2.484,-6.37,91,24,0.0289,0.4,-4.16,443,157,0.0925,2.44,-7.26,53,26,-0.0904,-0.851,-7.33,1820,706,-0.0179,-0.995,-67.27,348,124,0.0658,1.57,-7.92,95,33,0.1901,2.194,-2.31,344,114,0.0908,2.169,-5.49,99,43,0.0985,1.128,-3.19,343,126,0.1127,2.554,-6.23,100,31,0.0232,0.321,-5.93,-0.0179,0.0574,1.3,-33.0,-22.3,25.0,9.4,-8.7,-0.3,-4.1,10.0,15.2,5.5,,0.0289,,0.1901,,0.0985,,0.0232,False,True,True,False,False,2,False,False,False,False
short,NQ,S40,3,2.552,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 0, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 0, ""trail"": 2.0}",352,115,0.166,2.495,-7.86,91,20,0.2351,1.553,-2.08,443,135,0.1802,2.937,-7.51,53,22,0.01,0.051,-7.29,1820,595,0.0318,1.705,-22.94,348,108,0.1656,2.357,-6.75,95,27,0.2334,1.877,-2.77,344,98,0.2096,2.974,-6.06,99,37,0.0781,0.633,-5.08,343,106,0.1965,2.755,-8.11,100,29,0.1242,1.051,-4.97,0.0318,0.1032,1.4,-7.4,6.2,19.7,8.0,34.7,0.5,-5.2,14.9,34.2,15.4,,0.2351,,0.2334,,0.0781,,0.1242,True,True,False,True,True,3,True,True,True,True
short,NQ,S41,3,2.343,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 50, ""big_tp"": 200, ""std_sl"": 25, ""std_tp"": 50, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 0, ""partial"": 2.0, ""trail"": 2.0}",352,115,0.1334,2.794,-7.85,91,20,0.0999,1.242,-2.1,443,135,0.1265,3.057,-6.82,53,22,-0.1182,-1.16,-7.31,1820,595,0.0183,0.944,-45.9,348,108,0.101,2.187,-6.99,95,27,0.2199,2.383,-4.06,344,98,0.1391,3.014,-5.26,99,37,0.0826,0.894,-6.39,343,106,0.145,3.009,-7.43,100,29,0.0632,0.799,-3.18,0.0183,0.0723,-6.4,-15.0,-6.6,32.4,12.0,18.7,-0.8,-0.9,11.8,22.7,3.9,,0.0999,,0.2199,,0.0826,,0.0632,True,True,True,True,True,4,False,False,False,False
short,NQ,S42,3,2.804,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 25, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 0, ""trail"": 1.5}",352,164,0.1746,3.196,-7.12,91,35,0.0416,0.443,-6.34,443,199,0.1472,3.096,-8.08,53,26,0.0003,0.002,-8.09,1820,874,-0.0121,-0.667,-39.92,348,157,0.123,2.303,-10.22,95,42,0.2361,2.272,-3.53,344,144,0.1473,2.858,-7.23,99,55,0.1472,1.279,-6.8,343,161,0.167,2.963,-9.66,100,38,0.0793,0.952,-3.78,-0.0121,0.0901,0.5,-4.4,-3.7,-12.4,9.1,-18.1,22.1,-15.1,13.9,38.9,3.1,,0.0416,,0.2361,,0.1472,,0.0793,False,True,True,True,True,3,False,True,False,True
short,NQ,S43,3,2.235,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 30, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 0, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 2.0, ""trail"": 2.0}",352,132,0.1346,2.651,-8.82,91,24,0.0949,1.05,-3.07,443,156,0.1264,2.847,-6.25,53,29,0.1474,0.638,-6.2,1820,680,0.0072,0.386,-26.12,348,123,0.1017,2.059,-5.2,95,33,0.2169,2.166,-3.83,344,113,0.1212,2.461,-6.31,99,43,0.1446,1.431,-5.84,343,126,0.1416,2.748,-7.17,100,30,0.0743,0.862,-7.38,0.0072,0.1139,-1.6,-7.4,0.4,3.5,11.5,4.1,1.4,1.2,42.0,14.5,21.8,,0.0949,,0.2169,,0.1446,,0.0743,True,True,True,True,True,4,False,True,False,True
short,NQ,S44,3,2.921,"{""entry_tf"": 1, ""vwap"": false, ""time_stop"": 120, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 50, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 0, ""trail"": 2.0}",352,279,0.2135,2.962,-7.01,91,68,0.0222,0.174,-10.46,443,347,0.1742,2.761,-12.79,53,51,-0.0589,-0.323,-9.66,1820,1385,0.0215,0.997,-23.61,348,277,0.1135,1.623,-11.66,95,70,0.3966,2.789,-7.25,344,273,0.2181,2.987,-13.61,99,74,0.0218,0.178,-9.44,343,264,0.1629,2.3,-18.27,100,83,0.2132,1.543,-7.53,0.0215,0.1533,1.3,-10.8,21.1,5.4,2.8,4.7,6.2,8.5,38.4,51.1,2.2,,0.0222,,0.3966,,0.0218,,0.2132,False,True,False,True,True,2,True,False,False,False
