inst,params,fit0,nb0,robust0,fit1,nb1,robust1,fit2,nb2,robust2,fit3,nb3,robust3
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 200, ""std_sl"": 25, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 3.0}",2.549,2.56,2.549,1.992,1.926,1.926,2.322,2.326,2.322,2.625,2.585,2.585
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 100, ""std_sl"": 20, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 0, ""partial"": 1.0, ""trail"": 0}",2.067,0.771,0.771,0.952,0.092,0.092,2.027,1.285,1.285,2.288,1.05,1.05
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 200, ""std_sl"": 15, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 2.0}",3.254,2.857,2.857,1.899,1.508,1.508,2.824,2.51,2.51,1.419,1.037,1.037
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 130, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 115, ""gap_min"": 100, ""be_at"": 0, ""partial"": 3.0, ""trail"": 0}",3.457,2.997,2.997,1.924,1.571,1.571,3.808,3.19,3.19,2.565,2.069,2.069
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""mon"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 130, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 0, ""partial"": 2.0, ""trail"": 2.0}",3.129,2.566,2.566,1.863,1.524,1.524,3.006,2.537,2.537,1.945,1.389,1.389
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 0, ""be_at"": 0, ""partial"": 1.0, ""trail"": 3.0}",3.284,2.862,2.862,1.897,1.462,1.462,2.82,2.45,2.45,0.999,0.725,0.725
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 50, ""big_tp"": 100, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 100, ""be_at"": 0, ""partial"": 2.0, ""trail"": 1.0}",3.02,2.507,2.507,1.72,1.267,1.267,3.249,2.73,2.73,-99.0,-0.83,-99.0
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 50, ""big_tp"": 115, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 0, ""trail"": 2.0}",3.694,2.567,2.567,2.572,1.548,1.548,3.305,2.294,2.294,1.724,1.003,1.003
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 0, ""std_sl"": 20, ""std_tp"": 30, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 1.5, ""trail"": 2.0}",2.949,2.382,2.382,1.673,0.997,0.997,3.1,2.506,2.506,1.488,1.129,1.129
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 130, ""std_sl"": 30, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 0, ""trail"": 3.0}",2.723,2.446,2.446,2.217,1.85,1.85,2.435,2.25,2.25,1.51,1.04,1.04
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 25, ""std_tp"": 50, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 0.5, ""partial"": 1.5, ""trail"": 2.0}",2.761,2.743,2.743,2.213,1.906,1.906,2.602,2.578,2.578,-99.0,-0.479,-99.0
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 35, ""big_tp"": 130, ""std_sl"": 35, ""std_tp"": 0, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 1.0, ""trail"": 3.0}",2.171,2.011,2.011,1.216,1.101,1.101,1.973,1.706,1.706,2.262,2.171,2.171
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_high"", ""dow"": ""mon"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 130, ""std_sl"": 15, ""std_tp"": 0, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 0}",2.949,1.952,1.952,1.983,1.187,1.187,3.235,2.378,2.378,2.068,1.217,1.217
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 100, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 90, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 1.5}",3.147,2.778,2.778,1.554,1.398,1.398,3.106,2.709,2.709,-99.0,-0.837,-99.0
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 10, ""big_sl"": 25, ""big_tp"": 130, ""std_sl"": 30, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 90, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 3.0, ""trail"": 0}",2.336,1.482,1.482,1.833,1.029,1.029,2.451,1.08,1.08,2.615,1.339,1.339
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""mid"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 50, ""big_tp"": 100, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 0.5, ""partial"": 1.5, ""trail"": 1.5}",2.746,1.882,1.882,1.422,0.681,0.681,3.113,2.183,2.183,1.232,0.53,0.53
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""with"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 0, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 2.0, ""trail"": 3.0}",2.862,2.098,2.098,1.714,1.068,1.068,2.886,1.882,1.882,2.746,1.905,1.905
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.7, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 35, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 0, ""trail"": 0}",1.966,1.161,1.161,2.267,1.094,1.094,2.297,1.387,1.387,1.793,0.8,0.8
NDX100,"{""entry_tf"": 5, ""vwap"": false, ""time_stop"": 999, ""legs"": true, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 0, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 25, ""big_tp"": 200, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 2.0, ""partial"": 2.0, ""trail"": 3.0}",2.687,2.225,2.225,2.368,1.846,1.846,2.906,2.252,2.252,2.026,1.404,1.404
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 80, ""std_sl"": 35, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 50, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 0}",3.257,3.16,3.16,1.858,1.682,1.682,3.062,2.978,2.978,-99.0,-0.871,-99.0
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.7, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 80, ""std_sl"": 30, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 140, ""gap_min"": 50, ""be_at"": 1.0, ""partial"": 0, ""trail"": 1.5}",3.075,2.074,2.074,-99.0,-0.257,-99.0,3.036,1.76,1.76,-99.0,-0.547,-99.0
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 150, ""std_sl"": 30, ""std_tp"": 42, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 0, ""be_at"": 1.5, ""partial"": 3.0, ""trail"": 2.0}",2.468,2.368,2.368,1.955,1.822,1.822,2.378,2.219,2.219,2.574,2.116,2.116
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 130, ""std_sl"": 25, ""std_tp"": 30, ""leg_gap"": 20, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 2.0, ""partial"": 1.0, ""trail"": 0}",3.276,2.623,2.623,1.689,1.382,1.382,2.474,2.076,2.076,0.936,0.52,0.52
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_low"", ""dow"": ""mon"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 115, ""std_sl"": 25, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 0, ""partial"": 2.0, ""trail"": 3.0}",2.852,2.305,2.305,2.067,1.53,1.53,3.319,2.632,2.632,1.965,1.477,1.477
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""skip_low"", ""dow"": ""mon"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 100, ""std_sl"": 25, ""std_tp"": 50, ""leg_gap"": 10, ""leg_sl"": 45, ""leg_tp"": 115, ""gap_min"": 50, ""be_at"": 2.0, ""partial"": 0, ""trail"": 1.0}",2.863,2.538,2.538,2.559,2.198,2.198,2.716,2.4,2.4,1.846,1.578,1.578
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 30, ""std_tp"": 80, ""leg_gap"": 15, ""leg_sl"": 35, ""leg_tp"": 0, ""gap_min"": 100, ""be_at"": 1.0, ""partial"": 1.5, ""trail"": 1.5}",2.973,2.708,2.708,1.495,1.309,1.309,3.015,2.71,2.71,-99.0,-1.0,-99.0
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""same"", ""leg_window"": 60, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 25, ""big_tp"": 80, ""std_sl"": 20, ""std_tp"": 42, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 115, ""gap_min"": 100, ""be_at"": 0.5, ""partial"": 0, ""trail"": 3.0}",2.568,2.265,2.265,2.228,1.904,1.904,2.408,2.155,2.155,1.032,0.832,0.832
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 40, ""big_tp"": 80, ""std_sl"": 30, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 0.5, ""partial"": 2.0, ""trail"": 1.5}",2.04,1.899,1.899,2.23,1.844,1.844,1.991,1.721,1.721,-99.0,-0.911,-99.0
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 2, ""legs_mgmt"": ""same"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 35, ""big_tp"": 200, ""std_sl"": 15, ""std_tp"": 80, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 0, ""be_at"": 0, ""partial"": 1.5, ""trail"": 3.0}",2.241,1.741,1.741,1.668,1.145,1.145,2.155,1.374,1.374,2.786,2.254,2.254
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""mid"", ""dow"": ""fri"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 115, ""std_sl"": 15, ""std_tp"": 30, ""leg_gap"": 15, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 1.5, ""trail"": 1.5}",3.474,3.124,3.124,1.825,1.56,1.56,3.349,3.008,3.008,-99.0,-0.814,-99.0
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 4, ""legs_mgmt"": ""fixed"", ""leg_window"": 30, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.7, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 30, ""big_tp"": 130, ""std_sl"": 15, ""std_tp"": 80, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 0, ""gap_min"": 100, ""be_at"": 0, ""partial"": 3.0, ""trail"": 3.0}",3.279,3.101,3.101,-99.0,-0.336,-99.0,3.028,2.636,2.636,-99.0,-0.338,-99.0
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""skip_high"", ""dow"": ""none"", ""big_thr"": 15, ""big_sl"": 35, ""big_tp"": 115, ""std_sl"": 15, ""std_tp"": 0, ""leg_gap"": 25, ""leg_sl"": 45, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 2.0, ""trail"": 1.5}",3.268,2.838,2.838,1.745,1.493,1.493,3.411,2.963,2.963,-99.0,-0.834,-99.0
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""off"", ""body_min"": 0.5, ""volf"": ""off"", ""dow"": ""mon"", ""big_thr"": 10, ""big_sl"": 40, ""big_tp"": 130, ""std_sl"": 15, ""std_tp"": 80, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 90, ""gap_min"": 50, ""be_at"": 0, ""partial"": 0, ""trail"": 1.0}",3.009,2.582,2.582,2.236,1.787,1.787,2.745,2.346,2.346,1.731,1.345,1.345
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 0, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""against"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 35, ""big_tp"": 100, ""std_sl"": 25, ""std_tp"": 30, ""leg_gap"": 10, ""leg_sl"": 35, ""leg_tp"": 60, ""gap_min"": 50, ""be_at"": 0.5, ""partial"": 0, ""trail"": 3.0}",2.573,1.813,1.813,2.415,1.806,1.806,2.172,1.659,1.659,1.03,0.328,0.328
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": false, ""leg_max"": 6, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.7, ""pb_wait"": 30, ""gap"": ""with"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 25, ""big_sl"": 25, ""big_tp"": 80, ""std_sl"": 15, ""std_tp"": 60, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 20, ""be_at"": 1.5, ""partial"": 0, ""trail"": 3.0}",1.77,1.018,1.018,1.097,0.631,0.631,2.361,1.746,1.746,2.437,1.755,1.755
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 1, ""legs_mgmt"": ""same"", ""leg_window"": 30, ""ma"": 100, ""dyn"": false, ""entry_mode"": ""close"", ""pb_frac"": 0.5, ""pb_wait"": 15, ""gap"": ""off"", ""body_min"": 0, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 10, ""big_sl"": 30, ""big_tp"": 130, ""std_sl"": 20, ""std_tp"": 60, ""leg_gap"": 20, ""leg_sl"": 25, ""leg_tp"": 60, ""gap_min"": 0, ""be_at"": 1.0, ""partial"": 3.0, ""trail"": 1.5}",2.82,2.675,2.675,2.183,2.003,2.003,2.451,2.29,2.29,1.582,1.184,1.184
NDX100,"{""entry_tf"": 5, ""vwap"": true, ""time_stop"": 120, ""legs"": true, ""leg_max"": 2, ""legs_mgmt"": ""fixed"", ""leg_window"": 120, ""ma"": 100, ""dyn"": true, ""entry_mode"": ""close"", ""pb_frac"": 0.3, ""pb_wait"": 5, ""gap"": ""off"", ""body_min"": 0.3, ""volf"": ""off"", ""dow"": ""none"", ""big_thr"": 20, ""big_sl"": 40, ""big_tp"": 80, ""std_sl"": 30, ""std_tp"": 30, ""leg_gap"": 25, ""leg_sl"": 25, ""leg_tp"": 140, ""gap_min"": 100, ""be_at"": 2.0, ""partial"": 0, ""trail"": 0}",3.274,2.862,2.862,1.942,1.651,1.651,2.645,2.3,2.3,-99.0,-0.508,-99.0
