combo,risk,breaker,pstop,smart,trades_per_day,usd_train,cohorts,passed,failed,open,pass_rate,med_days,fail_daily,fail_max
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",2000,4000.0,,,0.95,311592,76,27,48,1,0.36,13.0,28,20
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",2000,4000.0,,,0.95,311592,76,27,48,1,0.36,13.0,28,20
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",750,,,,1.08,107798,76,25,45,6,0.357,32.0,44,1
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",1000,,,,0.93,146335,76,24,44,8,0.353,18.5,33,11
"{""ASIA"": null, ""LDN"": null, ""NY"": 4}",2000,3000.0,,,0.66,247240,76,26,49,1,0.347,15.5,23,26
"{""ASIA"": null, ""LDN"": null, ""NY"": 4}",2000,2000.0,,,0.66,247240,76,26,49,1,0.347,15.5,23,26
"{""ASIA"": null, ""LDN"": null, ""NY"": 3}",2000,4000.0,,,0.96,235817,76,26,49,1,0.347,18.0,27,22
"{""ASIA"": null, ""LDN"": null, ""NY"": 3}",2000,3000.0,,,0.95,234855,76,26,49,1,0.347,18.0,27,22
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",1500,3000.0,,,0.96,271216,76,26,49,1,0.347,14.0,41,8
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",1500,2000.0,,,0.93,270635,76,26,49,1,0.347,13.5,40,9
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",1500,2000.0,,,0.93,270635,76,26,49,1,0.347,13.5,40,9
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1500,3000.0,,,0.95,239018,76,26,49,1,0.347,14.0,16,33
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",1500,4000.0,,,1.0,224064,76,26,49,1,0.347,14.0,33,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",1500,4000.0,,,1.0,224064,76,26,49,1,0.347,14.0,33,16
"{""ASIA"": null, ""LDN"": 1, ""NY"": 10}",1500,,,,1.11,257413,76,26,49,1,0.347,14.0,45,4
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",2000,2000.0,,,0.9,344083,76,25,50,1,0.333,12.0,14,36
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",2000,2000.0,,,0.82,287605,76,25,50,1,0.333,15.0,24,26
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",2000,2000.0,,,0.82,287605,76,25,50,1,0.333,15.0,24,26
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",2000,2000.0,,,0.85,318457,76,25,50,1,0.333,14.0,22,28
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",2000,2000.0,,,0.85,318457,76,25,50,1,0.333,14.0,22,28
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",1500,,,,1.1,209066,76,25,50,1,0.333,14.0,45,5
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",500,2000.0,,near,0.37,17502,76,14,28,34,0.333,100.5,0,28
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",2000,4000.0,,near,0.96,361619,76,24,50,2,0.324,12.0,26,24
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",1000,4000.0,,,1.06,155206,76,22,46,8,0.324,15.5,34,12
"{""ASIA"": null, ""LDN"": null, ""NY"": 3}",2000,,,,1.02,251968,76,24,51,1,0.32,19.5,33,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": 2}",2000,4000.0,,,0.92,304938,76,24,51,1,0.32,13.0,30,21
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",1500,4000.0,,,0.98,220851,76,24,51,1,0.32,15.0,38,13
"{""ASIA"": null, ""LDN"": 0, ""NY"": 11}",1500,,,,1.08,215631,76,24,51,1,0.32,15.0,38,13
"{""ASIA"": null, ""LDN"": 1, ""NY"": 7}",1500,4000.0,,,1.09,262217,76,24,51,1,0.32,13.5,32,19
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",1000,,,,0.93,121216,76,24,51,1,0.32,19.5,46,5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,4000.0,,,1.25,158025,76,23,49,4,0.319,17.0,46,3
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1000,,,,1.29,148698,76,23,49,4,0.319,17.0,47,2
"{""ASIA"": null, ""LDN"": 1, ""NY"": 2}",750,4000.0,,,1.04,94143,76,21,45,10,0.318,29.0,39,6
"{""ASIA"": null, ""LDN"": 1, ""NY"": 2}",750,,,,1.07,101167,76,21,45,10,0.318,29.0,39,6
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",500,,,,1.07,84440,76,18,39,19,0.316,40.5,32,7
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",2000,2000.0,,near,0.25,89254,76,23,50,3,0.315,63.0,23,27
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",2000,2000.0,,near,0.25,89254,76,23,50,3,0.315,63.0,23,27
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1000,4000.0,,,1.15,144316,76,23,50,3,0.315,23.0,43,7
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1000,4000.0,,,1.15,144316,76,23,50,3,0.315,23.0,43,7
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,3000.0,,near,0.34,64460,76,21,46,9,0.313,58.0,24,22
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",2000,,,near,1.11,336423,76,23,51,2,0.311,12.0,36,15
"{""ASIA"": null, ""LDN"": 1, ""NY"": 3}",1000,,,,1.46,166867,76,23,52,1,0.307,17.0,38,14
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",1500,,,,1.09,246761,76,23,52,1,0.307,13.0,39,13
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1500,,,,1.09,248487,76,23,52,1,0.307,14.0,37,15
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",1500,4000.0,,,1.0,246786,76,23,52,1,0.307,14.0,32,20
"{""ASIA"": null, ""LDN"": 1, ""NY"": 11}",2000,,,,1.1,278774,76,23,52,1,0.307,14.0,33,19
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1500,2000.0,,near,0.24,57697,76,22,50,4,0.306,69.5,12,38
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1500,2000.0,,near,0.24,57697,76,22,50,4,0.306,69.5,12,38
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",750,,,,1.07,114987,76,19,43,14,0.306,27.0,42,1
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,2000.0,,,0.3,70641,76,19,43,14,0.306,70.0,0,43
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,2000.0,,,0.3,70641,76,19,43,14,0.306,70.0,0,43
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,2000.0,,,0.3,70641,76,19,43,14,0.306,70.0,0,43
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",750,4000.0,,,0.91,114372,76,19,43,14,0.306,22.0,18,25
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",750,,,,0.93,110614,76,19,43,14,0.306,22.0,18,25
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",1500,2000.0,,,0.85,215264,76,22,53,1,0.293,14.5,20,33
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",1500,4000.0,,,1.0,245979,76,21,53,2,0.284,14.0,40,13
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",1500,4000.0,,,1.0,245979,76,21,53,2,0.284,14.0,40,13
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,4000.0,,near,0.37,62497,76,19,48,9,0.284,58.0,31,17
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,3000.0,,,0.34,64460,76,18,46,12,0.281,69.0,21,25
"{""ASIA"": null, ""LDN"": 0, ""NY"": 10}",500,,,,1.1,87989,76,16,41,19,0.281,40.5,31,10
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",1000,4000.0,,,1.34,160034,76,21,54,1,0.28,16.0,45,9
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",1000,4000.0,,,1.34,160034,76,21,54,1,0.28,16.0,45,9
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",1500,4000.0,,,1.08,253912,76,21,54,1,0.28,12.0,32,22
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",1500,2000.0,,,0.85,212523,76,21,54,1,0.28,16.0,19,35
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",1500,2000.0,,,0.85,212523,76,21,54,1,0.28,16.0,19,35
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",2000,3000.0,,,0.93,365589,76,20,55,1,0.267,13.0,30,25
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",2000,,,,1.09,329012,76,20,55,1,0.267,10.5,49,6
"{""ASIA"": null, ""LDN"": 1, ""NY"": 4}",2000,,,,1.09,329012,76,20,55,1,0.267,10.5,49,6
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",2000,,,,1.09,331313,76,20,55,1,0.267,13.5,44,11
"{""ASIA"": null, ""LDN"": 1, ""NY"": 5}",2000,,,,1.09,331313,76,20,55,1,0.267,13.5,44,11
"{""ASIA"": null, ""LDN"": 1, ""NY"": 7}",2000,4000.0,,,1.03,330773,76,20,55,1,0.267,10.5,38,17
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",1500,4000.0,,,0.88,191267,76,20,55,1,0.267,15.0,49,6
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",1500,,,,0.91,175111,76,20,55,1,0.267,15.0,49,6
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",2000,4000.0,,,1.03,345199,76,20,56,0,0.263,11.0,34,22
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",2000,,,near,1.44,342493,76,20,56,0,0.263,11.0,39,17
"{""ASIA"": null, ""LDN"": 1, ""NY"": 0}",2000,,,,1.25,332817,76,20,56,0,0.263,11.5,39,17
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",1500,3000.0,,,0.94,201612,76,20,56,0,0.263,13.0,22,34
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",1500,3000.0,,,0.94,201612,76,20,56,0,0.263,13.0,22,34
"{""ASIA"": null, ""LDN"": 0, ""NY"": 2}",500,,,near,1.05,69632,76,15,42,19,0.263,50.0,36,6
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1000,,,,1.24,155934,76,19,54,3,0.26,19.0,50,4
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1000,,,,1.24,155934,76,19,54,3,0.26,19.0,50,4
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",1500,,,,0.96,218495,76,19,55,2,0.257,14.0,43,12
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",1500,,,,0.96,218495,76,19,55,2,0.257,14.0,43,12
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",1500,4000.0,,,0.93,234778,76,19,55,2,0.257,14.0,43,12
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",1500,4000.0,,,0.9,235785,76,19,55,2,0.257,15.0,35,20
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",1500,3000.0,,,0.85,197313,76,19,55,2,0.257,16.0,23,32
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",2000,3000.0,,near,0.3,94185,76,18,52,6,0.257,51.0,30,22
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",500,4000.0,,,0.9,59541,76,14,41,21,0.255,30.5,38,3
"{""ASIA"": null, ""LDN"": 1, ""NY"": 8}",2000,,,,1.09,297877,76,19,56,1,0.253,11.0,50,6
"{""ASIA"": null, ""LDN"": 2, ""NY"": 9}",1000,4000.0,,,1.05,134435,76,17,51,8,0.25,18.0,39,12
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",2000,,,near,0.42,90525,76,18,56,2,0.243,52.5,56,0
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",2000,3000.0,,,1.02,380835,76,18,57,1,0.24,12.0,33,24
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",1500,,,,1.24,233923,76,18,57,1,0.24,14.0,52,5
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",1500,4000.0,,,0.97,257699,76,18,57,1,0.24,13.5,49,8
"{""ASIA"": null, ""LDN"": 0, ""NY"": 5}",1500,,,,1.07,255051,76,18,57,1,0.24,13.5,49,8
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",2000,4000.0,,near,0.24,76929,76,18,57,1,0.24,73.5,29,28
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",2000,4000.0,,,0.87,247759,76,18,57,1,0.24,14.5,40,17
"{""ASIA"": null, ""LDN"": 2, ""NY"": 11}",2000,,,,0.93,242432,76,18,57,1,0.24,14.5,40,17
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",1500,3000.0,,near,0.32,87867,76,17,56,3,0.233,53.0,42,14
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",1000,4000.0,,near,0.37,35004,76,15,50,11,0.231,55.0,43,7
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",1500,4000.0,,,0.99,238752,76,17,57,2,0.23,13.0,47,10
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",1500,,,,0.95,230154,76,17,57,2,0.23,14.0,44,13
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",1500,4000.0,,,1.06,269941,76,17,58,1,0.227,11.0,49,9
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",1500,4000.0,,,1.06,269941,76,17,58,1,0.227,11.0,49,9
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",1500,4000.0,,,1.27,264810,76,17,58,1,0.227,13.0,48,10
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",2000,4000.0,,,1.01,375948,76,17,58,1,0.227,10.0,36,22
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",1500,3000.0,,,1.09,200405,76,17,58,1,0.227,15.0,20,38
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,,,near,0.44,61331,76,15,52,9,0.224,53.0,35,17
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",1500,4000.0,,near,0.34,70189,76,16,57,3,0.219,52.5,57,0
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",1000,,,near,0.42,45259,76,14,51,11,0.215,54.0,50,1
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",2000,4000.0,,,1.03,336663,76,16,59,1,0.213,10.0,40,19
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",2000,4000.0,,,1.03,336663,76,16,59,1,0.213,10.0,40,19
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",2000,2000.0,,,0.74,198612,76,16,59,1,0.213,14.0,19,40
"{""ASIA"": null, ""LDN"": 2, ""NY"": 5}",2000,2000.0,,,0.74,198612,76,16,59,1,0.213,14.0,19,40
"{""ASIA"": null, ""LDN"": 0, ""NY"": 7}",500,,,,1.17,87837,76,12,45,19,0.211,37.5,38,7
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",500,,,,1.07,76656,76,12,45,19,0.211,53.5,35,10
"{""ASIA"": null, ""LDN"": 0, ""NY"": 8}",500,,,,1.07,76656,76,12,45,19,0.211,53.5,35,10
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",2000,2000.0,,near,0.17,-18321,76,15,58,3,0.205,64.0,14,44
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",2000,2000.0,,near,0.17,-18321,76,15,58,3,0.205,64.0,14,44
"{""ASIA"": null, ""LDN"": 2, ""NY"": 2}",2000,4000.0,,,0.84,241105,76,15,60,1,0.2,14.0,42,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",2000,,,,1.24,341571,76,15,61,0,0.197,11.0,43,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",2000,,,,1.24,341571,76,15,61,0,0.197,11.0,43,18
"{""ASIA"": null, ""LDN"": 0, ""NY"": 0}",2000,,,,1.24,341571,76,15,61,0,0.197,11.0,43,18
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",2000,2000.0,,,0.25,92851,76,13,53,10,0.197,54.0,16,37
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",2000,2000.0,,,0.25,92851,76,13,53,10,0.197,54.0,16,37
"{""ASIA"": null, ""LDN"": 0, ""NY"": 4}",2000,,,,1.07,337765,76,14,61,1,0.187,10.5,40,21
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",2000,,,,1.03,306264,76,14,61,1,0.187,12.5,51,10
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",2000,,,,1.03,306264,76,14,61,1,0.187,12.5,51,10
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",2000,3000.0,,,0.94,307011,76,14,61,1,0.187,12.5,51,10
"{""ASIA"": null, ""LDN"": 2, ""NY"": 7}",2000,4000.0,,,0.94,307011,76,14,61,1,0.187,12.5,51,10
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",2000,2000.0,,,0.77,191988,76,14,61,1,0.187,14.0,25,36
"{""ASIA"": null, ""LDN"": 2, ""NY"": 0}",2000,,,,1.09,296475,76,14,62,0,0.184,12.5,47,15
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",2000,4000.0,,,0.96,361619,76,13,62,1,0.173,12.0,39,23
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",2000,3000.0,,,0.96,361619,76,13,62,1,0.173,12.0,39,23
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",2000,,,,1.18,333043,76,13,62,1,0.173,10.0,50,12
"{""ASIA"": null, ""LDN"": 1, ""NY"": 6}",2000,,,,1.18,333043,76,13,62,1,0.173,10.0,50,12
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",2000,3000.0,,,0.85,287019,76,13,62,1,0.173,13.0,44,18
"{""ASIA"": null, ""LDN"": 2, ""NY"": 4}",2000,4000.0,,,0.85,287019,76,13,62,1,0.173,13.0,44,18
"{""ASIA"": null, ""LDN"": 2, ""NY"": 10}",2000,3000.0,,,0.88,302775,76,13,62,1,0.173,14.0,47,15
"{""ASIA"": null, ""LDN"": 2, ""NY"": 8}",2000,3000.0,,,0.85,263084,76,12,63,1,0.16,11.5,58,5
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",2000,,,,1.29,297397,76,12,64,0,0.158,11.5,55,9
"{""ASIA"": null, ""LDN"": 2, ""NY"": 3}",2000,,,,1.29,297397,76,12,64,0,0.158,11.5,55,9
"{""ASIA"": null, ""LDN"": 0, ""NY"": 2}",500,,,,1.05,69632,76,9,48,19,0.158,42.0,42,6
"{""ASIA"": null, ""LDN"": 0, ""NY"": 3}",2000,,,,1.44,342493,76,11,65,0,0.145,11.0,49,16
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",750,,,,0.27,17036,76,8,55,13,0.127,41.5,23,32
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",750,4000.0,,,0.26,19989,76,8,55,13,0.127,41.5,23,32
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",750,,,near,0.27,17036,76,8,56,12,0.125,39.5,28,28
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",750,4000.0,,near,0.26,19989,76,8,56,12,0.125,39.5,28,28
"{""ASIA"": null, ""LDN"": 0, ""NY"": 1}",2000,,,,1.11,336423,76,9,66,1,0.12,12.0,46,20
"{""ASIA"": null, ""LDN"": 0, ""NY"": 6}",2000,,,,1.16,341797,76,9,66,1,0.12,10.0,46,20
"{""ASIA"": null, ""LDN"": 2, ""NY"": 6}",2000,2000.0,,,0.8,202287,76,9,66,1,0.12,12.0,38,28
"{""ASIA"": null, ""LDN"": 0, ""NY"": 9}",2000,,,,1.24,311874,76,9,67,0,0.118,10.0,55,12
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1000,,,near,0.27,22715,76,8,61,7,0.116,39.5,28,33
"{""ASIA"": null, ""LDN"": 2, ""NY"": 1}",2000,,,,0.96,291327,76,8,67,1,0.107,12.5,59,8
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1000,,,,0.27,22715,76,7,64,5,0.099,37.0,31,33
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",2000,3000.0,,,0.3,94185,76,4,68,4,0.056,51.5,30,38
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1500,2000.0,,,0.24,57697,76,4,69,3,0.055,44.5,35,34
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",1500,2000.0,,,0.24,57697,76,4,69,3,0.055,44.5,35,34
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",500,2000.0,,,0.37,17502,76,1,28,47,0.034,253.0,0,28
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",2000,,,,0.42,90525,76,2,73,1,0.027,25.5,73,0
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",1500,3000.0,,,0.32,87867,76,2,73,1,0.027,25.5,67,6
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",1500,4000.0,,,0.34,70189,76,2,73,1,0.027,25.5,73,0
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",750,3000.0,,,0.37,26256,76,1,56,19,0.018,84.0,23,33
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",2000,2000.0,,,0.25,89254,76,0,68,8,0.0,,38,30
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",250,3000.0,,,0.42,11312,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",250,3000.0,,near,0.42,11312,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",1000,4000.0,,,0.37,35004,76,0,63,13,0.0,,57,6
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",1000,,,,0.42,45259,76,0,63,13,0.0,,62,1
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",2000,2000.0,,,0.25,89254,76,0,68,8,0.0,,38,30
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",250,,,,0.42,11312,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 0, ""NY"": null}",250,,,near,0.42,11312,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,,,,0.44,61331,76,0,70,6,0.0,,48,22
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",1500,4000.0,,,0.37,62497,76,0,70,6,0.0,,48,22
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,,,,0.44,10217,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,,,near,0.44,10217,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,3000.0,,,0.44,10217,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 1, ""NY"": null}",250,3000.0,,near,0.44,10217,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",2000,4000.0,,,0.24,76929,76,0,75,1,0.0,,66,9
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",250,3000.0,,,0.27,5679,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",250,3000.0,,near,0.27,5679,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",250,2000.0,,,0.27,6007,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",250,2000.0,,near,0.27,6007,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",2000,2000.0,,,0.17,-18321,76,0,75,1,0.0,,42,33
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",2000,2000.0,,,0.17,-18321,76,0,75,1,0.0,,42,33
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",250,4000.0,,,0.27,5679,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",250,4000.0,,near,0.27,5679,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",250,4000.0,,,0.27,5679,76,0,0,76,0.0,,0,0
"{""ASIA"": null, ""LDN"": 2, ""NY"": null}",250,4000.0,,near,0.27,5679,76,0,0,76,0.0,,0,0
